x,y,z
478149.08499999996,5924656.6174,-13.0
478148.3733000001,5924657.3199000005,-13.0
478147.6616000002,5924658.022399999,-13.0
478146.94990000036,5924658.7249,-13.0
478146.2383000003,5924659.4274,-13.0
478145.52660000045,5924660.129899999,-13.0
478144.81489999965,5924660.8324,-13.0
478144.1031999998,5924661.5349,-13.0
478143.3914999999,5924662.237400001,-13.0
478142.6798999999,5924662.9399,-13.0
478141.9682,5924663.6424,-13.0
478141.25650000013,5924664.344900001,-13.0
478140.54480000027,5924665.0474,-13.0
478139.8332000002,5924665.7499,-13.0
478139.12150000036,5924666.452500001,-13.0
478138.40979999956,5924667.154999999,-13.0
478137.6980999997,5924667.8575,-13.0
478136.9863999998,5924668.5600000005,-13.0
478136.2747999998,5924669.262499999,-13.0
478135.5630999999,5924669.965,-13.0
478134.85140000004,5924670.6675,-13.0
478134.1397000002,5924671.369999999,-13.0
478133.42810000014,5924672.0725,-13.0
478132.71640000027,5924672.775,-13.0
478132.0047000004,5924673.477499999,-13.0
478131.2929999996,5924674.18,-13.0
478130.5812999997,5924674.8825,-13.0
478129.8696999997,5924675.585000001,-13.0
478129.1579999998,5924676.2875,-13.0
478128.44629999995,5924676.99,-13.0
478127.7346000001,5924677.692500001,-13.0
478127.0229000002,5924678.395099999,-13.0
478126.3113000002,5924679.0976,-13.0
478125.5996000003,5924679.800100001,-13.0
478124.88790000044,5924680.502599999,-13.0
478124.17619999964,5924681.2051,-13.0
478123.4645999996,5924681.9076000005,-13.0
478122.75289999973,5924682.610099999,-13.0
478122.04119999986,5924683.3126,-13.0
478121.3295,5924684.0151,-13.0
478120.6178000001,5924684.717599999,-13.0
478119.9062000001,5924685.4201,-13.0
478119.1945000002,5924686.1226,-13.0
478118.48280000035,5924686.825099999,-13.0
478117.77109999955,5924687.5276,-13.0
478117.05950000044,5924688.2301,-13.0
478116.34779999964,5924688.932600001,-13.0
478115.63609999977,5924689.635199999,-13.0
478114.9243999999,5924690.3377,-13.0
478114.21270000003,5924691.040200001,-13.0
478113.5011,5924691.742699999,-13.0
478112.7894000001,5924692.4452,-13.0
478112.07770000026,5924693.147700001,-13.0
478111.3660000004,5924693.850199999,-13.0
478110.65440000035,5924694.5527,-13.0
478109.94269999955,5924695.2552000005,-13.0
478109.2309999997,5924695.957699999,-13.0
478108.5192999998,5924696.6602,-13.0
478107.80759999994,5924697.3627,-13.0
478107.0959999999,5924698.065199999,-13.0
478106.38430000003,5924698.7677,-13.0
478105.67260000017,5924699.4702,-13.0
478104.9609000003,5924700.172700001,-13.0
478104.24930000026,5924700.8752,-13.0
478103.5376000004,5924701.5778,-13.0
478102.8258999996,5924702.280300001,-13.0
478102.1141999997,5924702.982799999,-13.0
478101.40249999985,5924703.6853,-13.0
478100.6908999998,5924704.387800001,-13.0
478099.97919999994,5924705.090299999,-13.0
478099.2675000001,5924705.7928,-13.0
478098.5558000002,5924706.4953000005,-13.0
478097.84420000017,5924707.197799999,-13.0
478097.1325000003,5924707.9003,-13.0
478096.42080000043,5924708.6028,-13.0
478095.7090999996,5924709.305299999,-13.0
478094.99739999976,5924710.0078,-13.0
478094.2857999997,5924710.7103,-13.0
478093.57409999985,5924711.412799999,-13.0
478092.8624,5924712.1153,-13.0
478092.1507000001,5924712.8178,-13.0
478091.4391000001,5924713.520400001,-13.0
478090.7274000002,5924714.2228999995,-13.0
478090.01570000034,5924714.9254,-13.0
478089.30399999954,5924715.627900001,-13.0
478088.59229999967,5924716.330399999,-13.0
478087.88069999963,5924717.0329,-13.0
478087.16899999976,5924717.735400001,-13.0
478086.4572999999,5924718.437899999,-13.0
478085.7456,5924719.1404,-13.0
478085.034,5924719.8429000005,-13.0
478084.3223000001,5924720.545399999,-13.0
478083.61060000025,5924721.2479,-13.0
478082.8989000004,5924721.9504,-13.0
478082.1871999996,5924722.652899999,-13.0
478081.47559999954,5924723.3554,-13.0
478080.76389999967,5924724.0579,-13.0
478080.0521999998,5924724.760399999,-13.0
478079.34049999993,5924725.4629999995,-13.0
478078.6288999999,5924726.1655,-13.0
478077.9172,5924726.868000001,-13.0
478077.20550000016,5924727.570499999,-13.0
478076.4938000003,5924728.273,-13.0
478075.7821000004,5924728.975500001,-13.0
478075.0705000004,5924729.677999999,-13.0
478074.3587999996,5924730.3805,-13.0
478073.6470999997,5924731.083000001,-13.0
478072.93539999984,5924731.785499999,-13.0
478072.2237999998,5924732.488,-13.0
478071.51209999993,5924733.1905000005,-13.0
478070.80040000007,5924733.892999999,-13.0
478070.0887000002,5924734.5955,-13.0
478069.3770000003,5924735.298,-13.0
478068.6654000003,5924736.000499999,-13.0
478067.9537000004,5924736.703,-13.0
478067.2419999996,5924737.4056,-13.0
478066.53029999975,5924738.108100001,-13.0
478065.8185999999,5924738.8105999995,-13.0
478065.10699999984,5924739.5131,-13.0
478064.3953,5924740.215600001,-13.0
478063.6836000001,5924740.918099999,-13.0
478062.97190000024,5924741.6206,-13.0
478062.2603000002,5924742.323100001,-13.0
478061.54860000033,5924743.025599999,-13.0
478060.83690000046,5924743.7281,-13.0
478060.12519999966,5924744.430600001,-13.0
478059.4134999998,5924745.133099999,-13.0
478058.70189999975,5924745.8356,-13.0
478057.9901999999,5924746.5381000005,-13.0
478057.2785,5924747.240599999,-13.0
478056.56680000015,5924747.9431,-13.0
478055.8552000001,5924748.6456,-13.0
478055.14350000024,5924749.348200001,-13.0
478054.43180000037,5924750.0507,-13.0
478053.72009999957,5924750.7532,-13.0
478053.0083999997,5924751.455700001,-13.0
478052.29679999966,5924752.1581999995,-13.0
478051.5850999998,5924752.8607,-13.0
478050.8733999999,5924753.563200001,-13.0
478050.16170000006,5924754.265699999,-13.0
478049.4501,5924754.9682,-13.0
478048.73840000015,5924755.670700001,-13.0
478048.0267000003,5924756.373199999,-13.0
478047.3150000004,5924757.0757,-13.0
478046.6032999996,5924757.7782000005,-13.0
478045.89169999957,5924758.480699999,-13.0
478045.1799999997,5924759.1832,-13.0
478044.46829999983,5924759.8857,-13.0
478043.75659999996,5924760.588199999,-13.0
478043.0449999999,5924761.2908,-13.0
478042.33330000006,5924761.9933,-13.0
478041.6216000002,5924762.695800001,-13.0
478040.9099000003,5924763.3983,-13.0
478040.19820000045,5924764.1008,-13.0
478039.4866000004,5924764.803300001,-13.0
478038.7748999996,5924765.505799999,-13.0
478038.06319999974,5924766.2083,-13.0
478037.3514999999,5924766.910800001,-13.0
478036.63989999983,5924767.613299999,-13.0
478035.92819999997,5924768.3158,-13.0
478035.2165000001,5924769.018300001,-13.0
478034.5048000002,5924769.720799999,-13.0
478033.79310000036,5924770.4233,-13.0
478033.0815000003,5924771.1258000005,-13.0
478032.36980000045,5924771.828299999,-13.0
478031.65809999965,5924772.5308,-13.0
478030.9463999998,5924773.2334,-13.0
478030.23479999974,5924773.935900001,-13.0
478029.5230999999,5924774.6384,-13.0
478028.8114,5924775.3409,-13.0
478028.09970000014,5924776.043400001,-13.0
478027.38800000027,5924776.7458999995,-13.0
478026.67640000023,5924777.4484,-13.0
478025.96470000036,5924778.150900001,-13.0
478025.25299999956,5924778.853399999,-13.0
478024.5412999997,5924779.5559,-13.0
478023.82969999965,5924780.258400001,-13.0
478023.1179999998,5924780.960899999,-13.0
478022.4062999999,5924781.6634,-13.0
478021.69460000005,5924782.365900001,-13.0
478020.9829000002,5924783.068399999,-13.0
478020.27130000014,5924783.7709,-13.0
478019.55960000027,5924784.4734000005,-13.0
478018.8479000004,5924785.176000001,-13.0
478018.1361999996,5924785.8785,-13.0
478017.42459999956,5924786.581,-13.0
478016.7128999997,5924787.283500001,-13.0
478016.0011999998,5924787.986,-13.0
478015.28949999996,5924788.6885,-13.0
478014.5778000001,5924789.391000001,-13.0
478013.86620000005,5924790.0934999995,-13.0
478013.1545000002,5924790.796,-13.0
478012.4428000003,5924791.498500001,-13.0
478011.73110000044,5924792.200999999,-13.0
478011.01939999964,5924792.9035,-13.0
478010.3077999996,5924793.606000001,-13.0
478009.59609999973,5924794.308499999,-13.0
478008.88439999986,5924795.011,-13.0
478008.1727,5924795.713500001,-13.0
478007.46109999996,5924796.415999999,-13.0
478006.7494000001,5924797.1186,-13.0
478006.0377000002,5924797.8211,-13.0
478005.32600000035,5924798.523600001,-13.0
478004.61429999955,5924799.2261,-13.0
478003.90270000044,5924799.9286,-13.0
478003.19099999964,5924800.631100001,-13.0
478002.4792999998,5924801.3336,-13.0
478001.7675999999,5924802.0361,-13.0
478001.05599999987,5924802.738600001,-13.0
478000.3443,5924803.4410999995,-13.0
477999.6326000001,5924804.1436,-13.0
477998.92090000026,5924804.846100001,-13.0
477998.2092000004,5924805.548599999,-13.0
477997.49760000035,5924806.2511,-13.0
477996.78589999955,5924806.953600001,-13.0
477996.0741999997,5924807.656099999,-13.0
477995.3624999998,5924808.3586,-13.0
477994.6508999998,5924809.0612,-13.0
477993.9391999999,5924809.763699999,-13.0
477993.22750000004,5924810.4662,-13.0
477992.51580000017,5924811.1687,-13.0
477991.8041000003,5924811.871200001,-13.0
477991.09250000026,5924812.5737,-13.0
477990.3808000004,5924813.2762,-13.0
477989.6690999996,5924813.978700001,-13.0
477988.9573999997,5924814.6811999995,-13.0
477988.2457999997,5924815.3837,-13.0
477987.5340999998,5924816.086200001,-13.0
477986.82239999995,5924816.788699999,-13.0
477986.1107000001,5924817.4912,-13.0
477985.3990000002,5924818.193700001,-13.0
477984.68740000017,5924818.896199999,-13.0
477983.9757000003,5924819.5987,-13.0
477983.26400000043,5924820.301200001,-13.0
477982.55229999963,5924821.003799999,-13.0
477981.8406999996,5924821.7063,-13.0
477981.1289999997,5924822.4088,-13.0
477980.41729999986,5924823.111300001,-13.0
477979.7056,5924823.8138,-13.0
477978.9939000001,5924824.5163,-13.0
477978.2823000001,5924825.218800001,-13.0
477977.5706000002,5924825.9213,-13.0
477976.85890000034,5924826.6238,-13.0
477976.14719999954,5924827.326300001,-13.0
477975.43560000043,5924828.0287999995,-13.0
477974.72389999963,5924828.7313,-13.0
477974.01219999976,5924829.433800001,-13.0
477973.3004999999,5924830.136299999,-13.0
477972.5888,5924830.8388,-13.0
477971.8772,5924831.541300001,-13.0
477971.1655000001,5924832.243799999,-13.0
477970.45380000025,5924832.9464,-13.0
477969.7421000004,5924833.6489,-13.0
477969.03050000034,5924834.351399999,-13.0
477968.31879999954,5924835.0539,-13.0
477967.6070999997,5924835.7564,-13.0
477966.8953999998,5924836.458900001,-13.0
477966.18369999994,5924837.1614,-13.0
477965.4720999999,5924837.8639,-13.0
477964.7604,5924838.566400001,-13.0
477964.04870000016,5924839.2689,-13.0
477963.3370000003,5924839.9714,-13.0
477962.62540000025,5924840.673900001,-13.0
477961.9137000004,5924841.3763999995,-13.0
477961.2019999996,5924842.0789,-13.0
477960.4902999997,5924842.781400001,-13.0
477959.77859999985,5924843.483899999,-13.0
477959.0669999998,5924844.1864,-13.0
477958.35529999994,5924844.889,-13.0
477957.64360000007,5924845.591499999,-13.0
477956.9319000002,5924846.294,-13.0
477956.22030000016,5924846.9965,-13.0
477955.5086000003,5924847.698999999,-13.0
477954.7969000004,5924848.4015,-13.0
477954.0851999996,5924849.104,-13.0
477953.37349999975,5924849.806500001,-13.0
477952.6618999997,5924850.509,-13.0
477951.95019999985,5924851.2115,-13.0
477951.2385,5924851.914000001,-13.0
477950.5268000001,5924852.6165,-13.0
477949.81510000024,5924853.319,-13.0
477949.1035000002,5924854.021500001,-13.0
477948.39180000033,5924854.723999999,-13.0
477947.68010000046,5924855.4265,-13.0
477946.96839999966,5924856.129000001,-13.0
477946.2567999996,5924856.831599999,-13.0
477945.54509999976,5924857.5341,-13.0
477944.8333999999,5924858.2366,-13.0
477944.1217,5924858.939099999,-13.0
477943.41000000015,5924859.6416,-13.0
477942.6984000001,5924860.3441,-13.0
477941.98670000024,5924861.046599999,-13.0
477941.2750000004,5924861.7491,-13.0
477940.5632999996,5924862.4516,-13.0
477939.85170000046,5924863.154100001,-13.0
477939.13999999966,5924863.8566,-13.0
477938.4282999998,5924864.5591,-13.0
477937.7165999999,5924865.261600001,-13.0
477937.00490000006,5924865.9640999995,-13.0
477936.2933,5924866.6666,-13.0
477935.58160000015,5924867.369100001,-13.0
477934.8699000003,5924868.071599999,-13.0
477934.1582000004,5924868.7742,-13.0
477933.4466000004,5924869.4767,-13.0
477932.7348999996,5924870.179199999,-13.0
477932.0231999997,5924870.8817,-13.0
477931.31149999984,5924871.5842,-13.0
477930.59979999997,5924872.286699999,-13.0
477929.8881999999,5924872.9892,-13.0
477929.17650000006,5924873.6917,-13.0
477928.4648000002,5924874.394200001,-13.0
477927.7531000003,5924875.0967,-13.0
477927.0415000003,5924875.7992,-13.0
477926.3298000004,5924876.501700001,-13.0
477925.6180999996,5924877.2042,-13.0
477924.90639999975,5924877.9067,-13.0
477924.1946999999,5924878.609200001,-13.0
477923.48309999984,5924879.3116999995,-13.0
477922.77139999997,5924880.0143,-13.0
477922.0597000001,5924880.7168000005,-13.0
477921.34800000023,5924881.419299999,-13.0
477920.6364000002,5924882.1218,-13.0
477919.9247000003,5924882.8243,-13.0
477919.21300000045,5924883.526799999,-13.0
477918.50129999965,5924884.2293,-13.0
477917.7895999998,5924884.9318,-13.0
477917.07799999975,5924885.634299999,-13.0
477916.3662999999,5924886.3368,-13.0
477915.6546,5924887.0393,-13.0
477914.94290000014,5924887.741800001,-13.0
477914.2313000001,5924888.4443,-13.0
477913.51960000023,5924889.1468,-13.0
477912.80790000036,5924889.849300001,-13.0
477912.09619999956,5924890.5518,-13.0
477911.3844999997,5924891.2543,-13.0
477910.67289999966,5924891.956900001,-13.0
477909.9611999998,5924892.659399999,-13.0
477909.2494999999,5924893.3619,-13.0
477908.53780000005,5924894.0644000005,-13.0
477907.8262,5924894.766899999,-13.0
477907.11450000014,5924895.4694,-13.0
477906.4028000003,5924896.1719,-13.0
477905.6911000004,5924896.874399999,-13.0
477904.9793999996,5924897.5769,-13.0
477904.26779999956,5924898.2794,-13.0
477903.5560999997,5924898.981899999,-13.0
477902.8443999998,5924899.6844,-13.0
477902.13269999996,5924900.3869,-13.0
477901.4210999999,5924901.089400001,-13.0
477900.70940000005,5924901.7919,-13.0
477899.9977000002,5924902.4944,-13.0
477899.2860000003,5924903.196900001,-13.0
477898.57430000044,5924903.899499999,-13.0
477897.8627000004,5924904.602,-13.0
477897.1509999996,5924905.304500001,-13.0
477896.43929999974,5924906.006999999,-13.0
477895.72759999987,5924906.7095,-13.0
477895.0159,5924907.4120000005,-13.0
477894.30429999996,5924908.114499999,-13.0
477893.5926000001,5924908.817,-13.0
477892.8809000002,5924909.5195,-13.0
477892.16920000035,5924910.221999999,-13.0
477891.4576000003,5924910.9245,-13.0
477890.74590000045,5924911.627,-13.0
477890.03419999965,5924912.329500001,-13.0
477889.3224999998,5924913.032,-13.0
477888.6107999999,5924913.7345,-13.0
477887.89919999987,5924914.437000001,-13.0
477887.1875,5924915.1395,-13.0
477886.47580000013,5924915.8421,-13.0
477885.76410000026,5924916.544600001,-13.0
477885.0525000002,5924917.247099999,-13.0
477884.34080000035,5924917.9496,-13.0
477883.62909999955,5924918.6521000005,-13.0
477882.9173999997,5924919.354599999,-13.0
477882.2056999998,5924920.0571,-13.0
477881.4940999998,5924920.7596,-13.0
477880.7823999999,5924921.462099999,-14.0
477880.07070000004,5924922.1646,-14.0
477879.3590000002,5924922.8671,-14.0
477878.64740000013,5924923.569599999,-14.0
477877.93570000026,5924924.2721,-14.0
477877.2240000004,5924924.9746,-14.0
477876.5122999996,5924925.677100001,-14.0
477875.8005999997,5924926.3796,-14.0
477875.0889999997,5924927.0821,-14.0
477874.3772999998,5924927.784700001,-14.0
477873.66559999995,5924928.487199999,-14.0
477872.9539000001,5924929.1897,-14.0
477872.24230000004,5924929.892200001,-14.0
477871.5306000002,5924930.594699999,-14.0
477870.8189000003,5924931.2972,-14.0
477870.10720000044,5924931.9997000005,-14.0
477869.39549999963,5924932.702199999,-14.0
477868.6838999996,5924933.4047,-14.0
477867.9721999997,5924934.1072,-14.0
477867.26049999986,5924934.809699999,-14.0
477866.5488,5924935.5122,-14.0
477865.83719999995,5924936.2147,-14.0
477865.1255000001,5924936.917199999,-14.0
477864.4138000002,5924937.6197,-14.0
477863.70210000034,5924938.3222,-14.0
477862.99039999954,5924939.024700001,-14.0
477862.27880000044,5924939.727299999,-14.0
477861.56709999964,5924940.4298,-14.0
477860.85539999977,5924941.132300001,-14.0
477860.1436999999,5924941.834799999,-14.0
477859.43209999986,5924942.5373,-14.0
477858.7204,5924943.239800001,-14.0
477858.0087000001,5924943.942299999,-14.0
477857.29700000025,5924944.6448,-14.0
477856.5853000004,5924945.3473000005,-14.0
477855.87370000035,5924946.049799999,-14.0
477855.16199999955,5924946.7523,-14.0
477854.4502999997,5924947.4548,-14.0
477853.7385999998,5924948.157299999,-14.0
477853.02699999977,5924948.8598,-14.0
477852.3152999999,5924949.5623,-14.0
477851.60360000003,5924950.264799999,-14.0
477850.89190000016,5924950.9673,-14.0
477850.1802000003,5924951.6699,-14.0
477849.46860000025,5924952.372400001,-14.0
477848.7569000004,5924953.074899999,-14.0
477848.0451999996,5924953.7774,-14.0
477847.3334999997,5924954.479900001,-14.0
477846.6218999997,5924955.182399999,-14.0
477845.9101999998,5924955.8849,-14.0
477845.19849999994,5924956.587400001,-14.0
477844.4868000001,5924957.289899999,-14.0
477843.7751000002,5924957.9924,-14.0
477843.06350000016,5924958.6949000005,-14.0
477842.3518000003,5924959.397399999,-14.0
477841.6401000004,5924960.0999,-14.0
477840.9283999996,5924960.8024,-14.0
477840.2167999996,5924961.504899999,-14.0
477839.5050999997,5924962.2074,-14.0
477838.79339999985,5924962.9099,-14.0
477838.0817,5924963.612500001,-14.0
477837.3700000001,5924964.3149999995,-14.0
477836.6584000001,5924965.0175,-14.0
477835.9467000002,5924965.720000001,-14.0
477835.23500000034,5924966.422499999,-14.0
477834.52329999954,5924967.125,-14.0
477833.81159999967,5924967.827500001,-14.0
477833.0999999996,5924968.529999999,-14.0
477832.38829999976,5924969.2325,-14.0
477831.6765999999,5924969.9350000005,-14.0
477830.9649,5924970.637499999,-14.0
477830.2533,5924971.34,-14.0
477829.5416000001,5924972.0425,-14.0
477828.82990000024,5924972.744999999,-14.0
477828.1182000004,5924973.4475,-14.0
